Type;SIRET;Numero PV;Raison sociale;Adresse;CP;UL;Ville;Département;Région;IDCC;FD;Lib IDCC;Date;Coll;Inscrits;Votants;sve_total;CGT;CFDT;CGT-FO;CFTC;CFE-CGC;SOLIDAIRES;UNSA;AUTRES;siret;coordonneeLambertAbscisseEtablissement;coordonneeLambertOrdonneeEtablissement;longitude;latitude
CSE;83380307500013;5151379;TRESSOL CHABRIER MONTPELLIER;905  RUE DE L INDUSTRIE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1090;FD CGT TRAVAILLEURS DE LA METALLURGIE;AUTOMOBILE SERVICES;28/02/2024;2;19;15.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;83380307500013;771152.236434893;6276397.542657406;3.880692;43.58306599999998
CSE;33804634500033;4683266;SCM DES RADIOLOGUES DU BITERROIS;20 RUE DE LA MARGERIDE;34760;BEZIERS;BOUJAN-SUR-LIBRON;34;Occitanie;1147;FD CGT SANTE, AS;CABINETS MEDICAUX;15/09/2022;2;35;19.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;33804634500033;720857.5632671859;6251971.0362402955;3.257191;43.366568999999984
CSE;33804634500033;4683267;SCM DES RADIOLOGUES DU BITERROIS;20 RUE DE LA MARGERIDE;34760;BEZIERS;BOUJAN-SUR-LIBRON;34;Occitanie;1147;FD CGT SANTE, AS;CABINETS MEDICAUX;15/09/2022;1;54;47.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;33804634500033;720857.5632671859;6251971.0362402955;3.257191;43.366568999999984
CSE;32148663100088;4776534;LA SELAS INOPATH;90 RUE NICOLAS CHEDEVILLE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1147;FD CGT SANTE, AS;CABINETS MEDICAUX;28/11/2022;1;53;44.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;32148663100088;769804.8104945248;6275278.839227831;3.863863999999999;43.573135
CSE;32148663100088;4776535;LA SELAS INOPATH;90 RUE NICOLAS CHEDEVILLE;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1147;FD CGT SANTE, AS;CABINETS MEDICAUX;28/11/2022;2;53;42.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;32148663100088;769804.8104945248;6275278.839227831;3.863863999999999;43.573135
CSE;30951692000084;4842944;SCM IMAGERIE CANCEROLOGIE MEDICALES;9  RUE DE LA REPUBLIQUE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1147;FD CGT SANTE, AS;CABINETS MEDICAUX;09/05/2023;2;62;22.0;21.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;30951692000084;770914.0541558104;6278932.278356241;3.878093;43.60589499999998
CSE;30951692000084;4842945;SCM IMAGERIE CANCEROLOGIE MEDICALES;9  RUE DE LA REPUBLIQUE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1147;FD CGT SANTE, AS;CABINETS MEDICAUX;09/05/2023;1;99;38.0;33.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;30951692000084;770914.0541558104;6278932.278356241;3.878093;43.60589499999998
CSE;43869879700034;5133935;SELAS ONCODOC;730 BD JULES CADENAT;34500;BEZIERS;BEZIERS;34;Occitanie;1147;FD CGT SANTE, AS;CABINETS MEDICAUX;15/01/2024;2;33;28.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43869879700034;720731.698808792;6248662.813853234;3.2555070000000006;43.33681199999999
CSE;37921469500023;5263627;AFG;12 RUE DE L EVANGILE;34770;SETE;GIGEAN;34;Occitanie;1261;FD CGT SPECTACLE;SOCIAUX SOCIO-CULTURELS CENTRES;15/04/2024;5;23;19.0;17.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;37921469500023;757242.3056623024;6267352.178983527;3.7075280000000004;43.502945
CSE;50234310600022;4740461;GROUPE CLINIPOLE RESTAURATION;50 RUE EMILE COMBES;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;1266;FD CGT COMMERCE;RESTAURATION DE COLLECTIVITES;07/11/2022;2;18;10.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;50234310600022;771988.8014402407;6282086.191555523;3.891840999999999;43.63416299999997
CSE;84194412700015;4801517;CHARPAL SERVICES;1 MAIL PHILIPPE LAMOUR;34760;BEZIERS;BOUJAN SUR LIBRON;34;Occitanie;1266;FD CGT COMMERCE;RESTAURATION DE COLLECTIVITES;28/03/2023;5;29;19.0;18.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;84194412700015;719991.7259551284;6251878.013028907;3.2465109999999995;43.36575699999999
CSE;49093522800034;5133924;LANGUEDOC RESTAURATION;109 RUE RAYMOND RECOULY;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1266;FD CGT COMMERCE;RESTAURATION DE COLLECTIVITES;22/01/2024;2;75;16.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49093522800034;769902.2433077605;6275591.01173796;3.865111999999999;43.57593399999999
CSE;49093522800034;5133925;LANGUEDOC RESTAURATION;109 RUE RAYMOND RECOULY;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1266;FD CGT COMMERCE;RESTAURATION DE COLLECTIVITES;22/01/2024;1;140;28.0;23.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49093522800034;769902.2433077605;6275591.01173796;3.865111999999999;43.57593399999999
CSE;33447571200033;5249596;CENTRE CHOREGRAPHIQUE NATIONAL MONTPELLIER OCCITANIE;BD LOUIS BLANC;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1285;FD CGT SPECTACLE;ARTISTIQUES CULTURELLES ENTREPRISES;09/09/2024;5;15;14.0;14.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;33447571200033;770992.9087400589;6279901.796497612;3.8792029999999995;43.614609999999985
CSE;77608667000010;5007322;CENTRE FAMILIAL DU LAZARET;223  RUE DU PASTEUR BENOIT;34200;SETE;SETE;34;Occitanie;1316;FD CGT COMMERCE;TOURISME SOCIAL ET FAMILIAL ORGANISMES;20/11/2023;5;47;36.0;21.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;77608667000010;754667.1054823224;6255250.600001354;3.674422000000001;43.39427800000001
CSE;30928612800124;4873108;GIP CONNECT SAS;ZAC FONT DE LA BANQUIERE;34871;MONTPELLIER;LATTES;34;Occitanie;1351;FD CGT COMMERCE;PREVENTION SECURITE ENTREPRISES;14/06/2023;5;18;15.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;30928612800124;775307.0031776547;6277216.833850252;3.9322330000000005;43.59000799999999
CSE;83137724700018;4931753;PSI SUD EST;209 RUE PINA BAUSCH;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;1351;FD CGT COMMERCE;PREVENTION SECURITE ENTREPRISES;25/09/2023;2;24;20.0;20.0;1.0;0.0;17.0;0.0;0.0;0.0;2.0;0.0;83137724700018;766481.4666745365;6280368.093278169;3.823395999999999;43.61924299999999
CSE;83137724700018;4931754;PSI SUD EST;209 RUE PINA BAUSCH;34080;MONTPELLIER;MONTPELLIER;34;Occitanie;1351;FD CGT COMMERCE;PREVENTION SECURITE ENTREPRISES;25/09/2023;1;188;173.0;173.0;15.0;4.0;145.0;0.0;0.0;0.0;9.0;0.0;83137724700018;766481.4666745365;6280368.093278169;3.823395999999999;43.61924299999999
CSE;80776490700018;5073995;N SECURITE;3 AVENUE DES COMPAGNONS;34171;AGDE PEZENAS;CASTELNAU LE LEZ;34;Occitanie;1351;FD CGT COMMERCE;PREVENTION SECURITE ENTREPRISES;15/12/2023;2;62;40.0;39.0;9.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;80776490700018;773897.9077020657;6283178.587431009;3.9156469999999994;43.643794999999976
CSE;80776490700018;5073996;N SECURITE;3 AVENUE DES COMPAGNONS;34171;AGDE PEZENAS;CASTELNAU LE LEZ;34;Occitanie;1351;FD CGT COMMERCE;PREVENTION SECURITE ENTREPRISES;15/12/2023;1;252;137.0;125.0;13.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;80776490700018;773897.9077020657;6283178.587431009;3.9156469999999994;43.643794999999976
CSE;30580099701000;5158737;DYNEFF;1300 AVENUE ALBERT EINSTEIN;34060;MONTPELLIER;MONTPELLIER;34;Occitanie;1408;FD CGT PORTS ET DOCKS;COMBUSTIBLES SOLIDES LIQUIDES GAZEUX NEGOCE;15/03/2024;2;38;34.0;28.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;30580099701000;773721.116140659;6279425.484769817;3.9129189999999996;43.61004599999999
CSE;30580099701000;5158738;DYNEFF;1300 AVENUE ALBERT EINSTEIN;34060;MONTPELLIER;MONTPELLIER;34;Occitanie;1408;FD CGT PORTS ET DOCKS;COMBUSTIBLES SOLIDES LIQUIDES GAZEUX NEGOCE;15/03/2024;3;87;81.0;74.0;0.0;0.0;74.0;0.0;0.0;0.0;0.0;0.0;30580099701000;773721.116140659;6279425.484769817;3.9129189999999996;43.61004599999999
CSE;30580099701000;5158739;DYNEFF;1300 AVENUE ALBERT EINSTEIN;34060;MONTPELLIER;MONTPELLIER;34;Occitanie;1408;FD CGT PORTS ET DOCKS;COMBUSTIBLES SOLIDES LIQUIDES GAZEUX NEGOCE;15/03/2024;1;182;160.0;144.0;0.0;18.0;126.0;0.0;0.0;0.0;0.0;0.0;30580099701000;773721.116140659;6279425.484769817;3.9129189999999996;43.61004599999999
CSE;81280085200012;4569051;KEOLIS BASSIN DE THAU;15 RUE DE COPENHAGUE;34200;SETE;SETE;34;Occitanie;1424;FD CGT TRANSPORT;TRANSPORTS PUBLICS URBAINS DE VOYAGEURS;22/10/2021;1;92;83.0;82.0;0.0;28.0;54.0;0.0;0.0;0.0;0.0;0.0;81280085200012;756792.2205521876;6257871.806821331;3.7009250000000002;43.41769199999998
CSE;81280085200012;4569061;KEOLIS BASSIN DE THAU;15 RUE DE COPENHAGUE;34200;SETE;SETE;34;Occitanie;1424;FD CGT TRANSPORT;TRANSPORTS PUBLICS URBAINS DE VOYAGEURS;22/10/2021;2;12;12.0;12.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;81280085200012;756792.2205521876;6257871.806821331;3.7009250000000002;43.41769199999998
CSE;31487181500093;4655205;TAM;125 RUE LEON TROTSKI;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1424;FD CGT TRANSPORT;TRANSPORTS PUBLICS URBAINS DE VOYAGEURS;13/05/2022;3;54;48.0;38.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;31487181500093;770287.0858446719;6276196.554119893;3.8699569999999994;43.58134399999997
CSE;31487181500093;4655207;TAM;125 RUE LEON TROTSKI;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1424;FD CGT TRANSPORT;TRANSPORTS PUBLICS URBAINS DE VOYAGEURS;13/05/2022;1;855;777.0;769.0;67.0;44.0;643.0;0.0;0.0;15.0;0.0;0.0;31487181500093;770287.0858446719;6276196.554119893;3.8699569999999994;43.58134399999997
CSE;31487181500093;4655213;TAM;125 RUE LEON TROTSKI;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1424;FD CGT TRANSPORT;TRANSPORTS PUBLICS URBAINS DE VOYAGEURS;13/05/2022;2;252;225.0;215.0;87.0;4.0;61.0;0.0;63.0;0.0;0.0;0.0;31487181500093;770287.0858446719;6276196.554119893;3.8699569999999994;43.58134399999997
CSE;51911712100011;4831082;KEOLIS AGDE;1 BIS QUAI COMMANDANT REVEILLE;34300;AGDE PEZENAS;AGDE;34;Occitanie;1424;FD CGT TRANSPORT;TRANSPORTS PUBLICS URBAINS DE VOYAGEURS;20/01/2023;5;21;17.0;17.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;51911712100011;738002.2123079791;6246337.711718743;3.4681830000000002;43.31518399999998
CSE;81429670300022;4987349;VECTALIA BEZIERS MEDITERRANEE;3 RUE BLONDEL;34500;BEZIERS;BEZIERS;34;Occitanie;1424;FD CGT TRANSPORT;TRANSPORTS PUBLICS URBAINS DE VOYAGEURS;16/11/2023;2;26;25.0;24.0;3.0;4.0;0.0;0.0;0.0;0.0;17.0;0.0;81429670300022;720857.8300971272;6247952.673189623;3.257033;43.33041999999997
CSE;81429670300022;4987351;VECTALIA BEZIERS MEDITERRANEE;3 RUE BLONDEL;34500;BEZIERS;BEZIERS;34;Occitanie;1424;FD CGT TRANSPORT;TRANSPORTS PUBLICS URBAINS DE VOYAGEURS;16/11/2023;1;157;153.0;147.0;86.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;81429670300022;720857.8300971272;6247952.673189623;3.257033;43.33041999999997
CSE;34234789500027;4753294;SAGA;13 PLACE DE LA COMEDIE;34960;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;1480;SYNDICAT NATIONAL DES JOURNALISTES CGT;JOURNALISTES;03/11/2022;4;33;21.0;12.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;34234789500027;771081.6591402933;6279227.905012421;3.880208999999999;43.60853799999999
CSE;45680115800191;4934560;SOCIETE DU JOURNAL MIDI LIBRE;RUE DU MAS DE GRILLE;34430;MONTPELLIER;SAINT-JEAN-DE-VEDAS;34;Occitanie;1480;SYNDICAT NATIONAL DES JOURNALISTES CGT;JOURNALISTES;21/09/2023;2;167;97.0;95.0;0.0;0.0;0.0;0.0;0.0;95.0;0.0;0.0;45680115800191;768806.3078500432;6275338.23915975;3.851516;43.57376699999998
CSE;42137794600031;4519098;VALECO;188  RUE MAURICE BEJART;34184;MONTPELLIER;MONTPELLIER CEDEX4;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;26/03/2021;2;42;31.0;30.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;42137794600031;766533.1814250033;6280248.485132593;3.824021000000001;43.618161999999984
CSE;42137794600031;4519099;VALECO;188  RUE MAURICE BEJART;34184;MONTPELLIER;MONTPELLIER CEDEX4;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;26/03/2021;1;175;126.0;123.0;0.0;0.0;0.0;0.0;123.0;0.0;0.0;0.0;42137794600031;766533.1814250033;6280248.485132593;3.824021000000001;43.618161999999984
CSE;51020414200069;4729544;AIKAN;1366 AVENUE DES PLATANES;34970;MONTPELLIER;LATTES;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;27/10/2022;2;67;44.0;25.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;51020414200069;774554.5599152035;6276703.378866087;3.9228450000000006;43.58546800000001
CSE;51020414200069;4729545;AIKAN;1366 AVENUE DES PLATANES;34970;MONTPELLIER;LATTES;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;27/10/2022;1;22;10.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;51020414200069;774554.5599152035;6276703.378866087;3.9228450000000006;43.58546800000001
CSE;50405839700085;4797847;CGTR;1350 AVENUE ALBERT EINSTEIN - BATIMENT;34967;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;01/03/2023;4;22;15.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;50405839700085;773752.7491760693;6279434.631196057;3.913312;43.61012499999999
CSE;50405839700085;4797848;CGTR;1350 AVENUE ALBERT EINSTEIN - BATIMENT;34967;MONTPELLIER;MONTPELLIER CEDEX 2;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;01/03/2023;4;14;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;50405839700085;773752.7491760693;6279434.631196057;3.913312;43.61012499999999
CSE;84461693800016;4820582;SPL OCCITANIE EVENTS;ROUTE DE LA FOIRE;34470;MONTPELLIER;PEROLS;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;11/04/2023;2;43;39.0;39.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84461693800016;776564.4155286852;6275485.642491508;3.94754;43.57429799999998
CSE;84461693800016;4820583;SPL OCCITANIE EVENTS;ROUTE DE LA FOIRE;34470;MONTPELLIER;PEROLS;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;11/04/2023;1;20;14.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84461693800016;776564.4155286852;6275485.642491508;3.94754;43.57429799999998
CSE;52487601800010;4842662;UNION REGIONALE DES SOCIETES COOPERATIVES OCCITANIE POLE MEDITERRANEE;HOTEL DE LA COOPERATION;34070;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;05/06/2023;5;11;11.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52487601800010;770514.142249588;6277905.958283208;3.8730009999999995;43.596701
CSE;25340321600026;4847888;COGITIS;153 AV DU PROFESSEUR JEAN LOUIS VIALA;34193;MONTPELLIER;MONTPELLIER CEDEX 5;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;01/06/2023;1;61;45.0;44.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;25340321600026;766940.8418024437;6282296.918904268;3.8293359999999996;43.63655399999999
CSE;35355586500073;4862706;UBISOFT MONTPELLIER;85 RUE DIDIER DAURAT;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;08/06/2023;3;287;169.0;145.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;35355586500073;773773.98291017;6280795.976612521;3.9137699999999995;43.62237099999997
CSE;35355586500073;4862707;UBISOFT MONTPELLIER;85 RUE DIDIER DAURAT;34170;MONTPELLIER;CASTELNAU-LE-LEZ;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;08/06/2023;2;199;107.0;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;35355586500073;773773.98291017;6280795.976612521;3.9137699999999995;43.62237099999997
CSE;83424504500028;4880825;UES ADOCC;38 40 AVENUE GEORGES FRECHE;34470;MONTPELLIER;PEROLS;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;30/05/2023;5;168;120.0;112.0;60.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;83424504500028;776565.9225968814;6275245.575840649;3.9475229999999994;43.572137999999995
CSE;52922303400024;4979598;WEDA SAS;8 RUE ALEXIS ALQUIE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;07/11/2023;2;45;36.0;24.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;52922303400024;771046.2934897146;6278509.502739314;3.8796719999999993;43.60207799999998
CSE;52922303400024;4979599;WEDA SAS;8 RUE ALEXIS ALQUIE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;07/11/2023;3;19;16.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;52922303400024;771046.2934897146;6278509.502739314;3.8796719999999993;43.60207799999998
CSE;83123974400053;5080094;NEW OXATIS;144 RUE ODIN;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;13/12/2023;5;26;23.0;23.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;83123974400053;718728.9261736703;6250298.499935065;3.230883;43.35158199999999
CSE;82401217300046;5081466;SWILE SAS;561 RUE GEORGES MELIES IMMEUBLE L'ALTI;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;27/11/2023;3;288;169.0;159.0;0.0;0.0;0.0;0.0;159.0;0.0;0.0;0.0;82401217300046;774326.7105855998;6278963.696405154;3.9203509999999997;43.60582799999999
CSE;82401217300046;5081467;SWILE SAS;561 RUE GEORGES MELIES IMMEUBLE L'ALTI;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;27/11/2023;1;48;29.0;29.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;82401217300046;774326.7105855998;6278963.696405154;3.9203509999999997;43.60582799999999
CSE;53826912700014;5094565;UES SERM SA3M GIE;ETOILE RICHTER 45 PL ERNEST GRANIER;34960;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;16/01/2024;2;107;98.0;98.0;38.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;53826912700014;772683.9895707797;6278518.844285238;3.8999489999999994;43.60199599999998
CSE;53826912700014;5094566;UES SERM SA3M GIE;ETOILE RICHTER 45 PL ERNEST GRANIER;34960;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;16/01/2024;1;42;36.0;36.0;12.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;53826912700014;772683.9895707797;6278518.844285238;3.8999489999999994;43.60199599999998
CSE;32433383000028;5186818;SA IDEAL SOFT INFORMATIQUE SUD;10  AV DE ROUARGUES;34980;GANGES;ST CLEMENT DE RIVIERE;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;08/04/2024;5;26;23.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;32433383000028;768708.75319204;6287413.383333568;3.8519209999999995;43.682419999999986
CSE;83134164900042;5263701;EASYPICKY;72 BOULEVARD PENELOPE;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1486;FD CGT SOCIETES D'ETUDE;BUREAUX D'ETUDES TECHNIQUES;30/09/2024;5;27;24.0;23.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;83134164900042;773747.4487408048;6278712.78007543;3.913142999999999;43.60363099999999
CSE;51872913200069;4898862;KEYCE ACADEMY;99 IMP ADAM SMITH RES L AEROPLANE;34470;MONTPELLIER;PEROLS;34;Occitanie;1516;FD CGT FERC;FORMATION ORGANISMES;13/06/2023;5;117;79.0;47.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0;0.0;51872913200069;775908.0644749628;6276110.798434717;3.9395100000000003;43.57999299999999
CSE;34138658900020;5163419;PASSERELLES SCOP SA;26 RUE ENCLOS FERMAUD;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1516;FD CGT FERC;FORMATION ORGANISMES;20/02/2024;5;49;40.0;24.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;34138658900020;770558.970792304;6278475.749709069;3.873634000000001;43.60182300000001
CSE;33513004300029;5026597;ASSOCIATION TERRITORIALE DES CEMEA OCCITANIE;LE CLOS BARLET;34078;MONTPELLIER;MONTPELLIER CEDEX 3;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;28/11/2023;1;50;30.0;24.0;15.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;33513004300029;772234.2030184164;6277239.53649622;3.8942010000000007;43.590532
CSE;33513004300029;5026598;ASSOCIATION TERRITORIALE DES CEMEA OCCITANIE;LE CLOS BARLET;34078;MONTPELLIER;MONTPELLIER CEDEX 3;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;28/11/2023;2;35;28.0;24.0;14.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;33513004300029;772234.2030184164;6277239.53649622;3.8942010000000007;43.590532
CSE;41177507500046;5082049;ASSOCIATION LES PETITS DEBROUILLARDS OCCITANIE;49 BD BERTHELOT;34000;MONTPELLIER;MONTPELLIER;34;Occitanie;1518;FD CGT FERC 1/2 ET FD CGT SPECTACLE 1/2;ANIMATION;27/11/2023;5;72;38.0;34.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;41177507500046;770653.8821627077;6278234.722293182;3.8747759999999998;43.59964499999998
CSE;25340171500037;5201860;REGIE SYNDICALE DE L'ABATTOIR DE PEZENAS;26 AVENUE CAMILLE GUERIN;34120;AGDE PEZENAS;PEZENAS;34;Occitanie;1534;FD CGT AGRO ALIMENTAIRE, FORET;VIANDES INDUSTRIE COMMERCES EN GROS;30/04/2024;5;32;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25340171500037;734492.7878881412;6261923.043699947;3.425984;43.45556999999998
CSE;38874610900015;4729945;THT BIO-SCIENCE;2   CANTIGNOUS;34220;BÉDARIEUX;VERRERIES-DE-MOUSSANS;34;Occitanie;1555;FD CGT CHIMIE;PHARMACEUTIQUE PRODUITS FABRICATION COMMERCE;07/11/2022;1;13;10.0;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;38874610900015;670720.9130810911;6263159.40002767;2.6383340000000004;43.466927
CSE;44169801600025;4735250;BEC CONSTRUCTION LANGUEDOC-ROUSSILLON;1111  AV JUSTIN BEC;34680;MONTPELLIER;SAINT GEORGES D'ORQUES;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);09/11/2022;1;29;26.0;24.0;8.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;44169801600025;762224.7597454592;6280718.241508958;3.7707210000000013;43.62277999999998
CSE;74562047600176;4889720;EIFFAGE CONSTRUCTION LANGUEDOC;671 RUE DU MAS DE VERCHANT ZAC EUREKA;34170;MONTPELLIER;CASTELNAU LE LEZ;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);07/06/2023;1;99;76.0;49.0;9.0;0.0;19.0;21.0;0.0;0.0;0.0;0.0;74562047600176;774116.6422666782;6280449.951931646;3.917963999999999;43.619221999999986
CSE;53465988300035;5259573;AMS MARES;17 IMPASSE MAS DU CURE;34110;MONTPELLIER;VIC LA GARDIOLE;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);20/09/2024;5;12;12.0;11.0;0.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;53465988300035;768167.0160337666;6272954.667880464;3.843289999999999;43.552383999999996
CSE;42295388500023;5261084;LIMA TOITURES;6 RUE DES COLIBRIS;34750;SETE;VILLENEUVE-LES-MAGUELONE;34;Occitanie;1597;FD CGT CONSTRUCTION, BOIS, AMEUBLEMENT;BATIMENT OUVRIERS (PLUS DE 10 SALARIES);20/09/2024;5;15;14.0;11.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;42295388500023;769749.6003304906;6271219.356197046;3.862632;43.53661799999997
